store,date_of_week,sales,price
STORE2,2010-02-27,1339,2.9872697368421055
STORE2,2010-03-06,1203,3.0304929577464788
STORE2,2010-03-13,1409,3.127218309859155
STORE2,2010-03-20,1665,3.129236111111111
STORE2,2010-03-27,1584,3.026544117647059
STORE2,2010-04-03,1437,3.1884782608695654
STORE2,2010-04-10,1567,3.1416304347826087
STORE2,2010-04-17,1514,3.0865202702702703
STORE2,2010-04-24,1563,3.0036708860759496
STORE2,2010-05-01,1821,2.947598684210526
STORE2,2010-05-08,1776,2.8560625
STORE2,2010-05-15,1789,2.950670731707317
STORE2,2010-05-22,1745,2.982861842105263
STORE2,2010-05-29,1593,2.883116883116883
STORE2,2010-06-05,2167,2.945886075949367
STORE2,2010-06-12,1701,2.98628125
STORE2,2010-06-19,1967,2.955263157894737
STORE2,2010-06-26,1881,2.931602564102564
STORE2,2010-07-03,1818,2.8741666666666665
STORE2,2010-07-10,2059,3.018269230769231
STORE2,2010-07-17,1988,3.0387654320987654
STORE2,2010-07-24,1692,3.00003125
STORE2,2010-07-31,1859,2.975981012658228
STORE2,2010-08-07,1780,3.0223765432098766
STORE2,2010-08-14,1817,2.9010759493670886
STORE2,2010-08-21,1993,2.82375
STORE2,2010-08-28,1812,2.844351851851852
STORE2,2010-09-04,1720,2.97696875
STORE2,2010-09-11,1804,2.911385542168675
STORE2,2010-09-18,1609,2.93278125
STORE2,2010-09-25,1788,2.8868373493975903
STORE2,2010-10-02,1982,2.9328086419753086
STORE2,2010-10-09,1622,2.9937337662337664
STORE2,2010-10-16,1637,2.9726602564102564
STORE2,2010-10-23,1436,2.901948051948052
STORE2,2010-10-30,1686,2.9213291139240507
STORE2,2010-11-06,1770,2.8742948717948718
STORE2,2010-11-13,1433,2.9828
STORE2,2010-11-20,1323,2.8908333333333336
STORE2,2010-11-27,1852,2.957625
STORE2,2010-12-04,1182,3.0622727272727275
STORE2,2010-12-11,1271,3.0308333333333333
STORE2,2010-12-18,1361,3.0014329268292683
STORE2,2010-12-25,1853,2.99515625
STORE3,2010-01-02,1483,2.5418666666666665
STORE3,2010-01-09,552,2.5684666666666667
STORE3,2010-01-16,673,2.5378
STORE3,2010-01-23,742,2.5886688311688313
STORE3,2010-01-30,618,2.559855072463768
STORE3,2010-02-06,788,2.549046052631579
STORE3,2010-02-13,800,2.6089935064935066
STORE3,2010-02-20,734,2.5228353658536586
STORE3,2010-02-27,755,2.4851973684210527
STORE3,2010-03-06,843,2.5183950617283952
STORE3,2010-03-13,723,2.5023310810810813
STORE3,2010-03-20,873,2.552739726027397
STORE3,2010-03-27,734,2.4695253164556963
STORE3,2010-04-03,1017,2.3841768292682928
STORE3,2010-04-10,968,2.467198795180723
STORE3,2010-04-17,819,2.356
STORE3,2010-04-24,771,2.4438924050632913
STORE3,2010-05-01,1071,2.3841666666666668
STORE3,2010-05-08,943,2.4527941176470587
STORE3,2010-05-15,810,2.3445
STORE3,2010-05-22,976,2.352469512195122
STORE3,2010-05-29,1228,2.381172839506173
STORE3,2010-06-05,1260,2.4078235294117647
STORE3,2010-06-12,1045,2.4301234567901235
STORE3,2010-06-19,1150,2.3859615384615385
STORE3,2010-06-26,1295,2.4230625
STORE3,2010-07-03,1785,2.3204430379746834
STORE3,2010-07-10,1552,2.3476875
STORE3,2010-07-17,1169,2.396570512820513
STORE3,2010-07-24,1280,2.4118589743589745
STORE3,2010-07-31,1218,2.371907894736842
STORE3,2010-08-07,1679,2.40875
STORE3,2010-08-14,1588,2.444196428571429
STORE3,2010-08-21,1269,2.411923076923077
STORE3,2010-08-28,1201,2.4634177215189874
STORE3,2010-09-04,1642,2.501823529411765
STORE3,2010-09-11,1347,2.4844940476190476
STORE3,2010-09-18,950,2.4247222222222224
STORE3,2010-09-25,1014,2.4203125
STORE3,2010-10-02,1005,2.504512195121951
STORE3,2010-10-09,1077,2.463607594936709
STORE3,2010-10-16,949,2.4288988095238095
STORE3,2010-10-23,954,2.418474025974026
STORE3,2010-10-30,992,2.4095
STORE3,2010-11-06,823,2.370033783783784
STORE3,2010-11-13,1033,2.4394805194805196
STORE3,2010-11-20,981,2.4018437500000003
STORE3,2010-11-27,1556,2.4368373493975906
STORE3,2010-12-04,735,2.4273611111111113
STORE3,2010-12-11,841,2.500304054054054
STORE3,2010-12-18,860,2.4017905405405404
STORE3,2010-12-25,1429,2.430210843373494
STORE4,2010-01-02,2509,2.7350751879699247
STORE4,2010-01-09,2043,2.77281007751938
STORE4,2010-01-16,2212,2.8546616541353385
STORE4,2010-01-23,2310,2.8519172932330825
STORE4,2010-01-30,2262,2.770714285714286
STORE4,2010-02-06,2763,2.7265992647058823
STORE4,2010-02-13,2339,2.753460144927536
STORE4,2010-02-20,2054,2.755330882352941
STORE4,2010-02-27,2075,2.7542391304347826
STORE4,2010-03-06,2325,2.708860294117647
STORE4,2010-03-13,2434,2.7328597122302156
STORE4,2010-03-20,2277,2.7459375
STORE4,2010-03-27,2449,2.7356801470588237
STORE4,2010-04-03,2896,2.673985507246377
STORE4,2010-04-10,2555,2.7201470588235295
STORE4,2010-04-17,2650,2.6870192307692307
STORE4,2010-04-24,2647,2.6395038167938933
STORE4,2010-05-01,2708,2.6660261194029853
STORE4,2010-05-08,3084,2.6928947368421055
STORE4,2010-05-15,2447,2.693314393939394
STORE4,2010-05-22,3308,2.6713432835820896
STORE4,2010-05-29,4100,2.661452205882353
STORE4,2010-06-05,3904,2.6310036496350366
STORE4,2010-06-12,3063,2.641870503597122
STORE4,2010-06-19,3399,2.637155797101449
STORE4,2010-06-26,3372,2.6437043795620436
STORE4,2010-07-03,5126,2.649909420289855
STORE4,2010-07-10,3440,2.642024647887324
STORE4,2010-07-17,2916,2.68056338028169
STORE4,2010-07-24,3405,2.6653035714285713
STORE4,2010-07-31,2640,3.390925925925926
STORE4,2010-08-07,3119,2.670161870503597
STORE4,2010-08-14,2960,2.702682481751825
STORE4,2010-08-21,2705,2.716142857142857
STORE4,2010-08-28,2805,2.673938848920863
STORE4,2010-09-04,3847,2.6749642857142857
STORE4,2010-09-11,3033,2.6721654929577463
STORE4,2010-09-18,2584,2.7530434782608695
STORE4,2010-09-25,2603,2.750746527777778
STORE4,2010-10-02,2609,2.751312056737589
STORE4,2010-10-09,2782,2.783396551724138
STORE4,2010-10-16,2561,2.7830902777777777
STORE4,2010-10-23,2761,2.7647340425531914
STORE4,2010-10-30,2465,2.739357638888889
STORE4,2010-11-06,2622,2.761048951048951
STORE4,2010-11-13,2528,2.7588368055555557
STORE4,2010-11-20,3022,2.786241134751773
STORE4,2010-11-27,3337,2.7593617021276597
STORE4,2010-12-04,2293,2.7620323741007193
STORE4,2010-12-11,2741,2.7709671532846714
STORE4,2010-12-18,3129,2.7686607142857143
STORE4,2010-12-25,3888,2.765681818181818
STORE5,2010-01-02,1795,2.213236040609137
STORE5,2010-01-09,1067,2.2592245989304813
STORE5,2010-01-16,1023,2.2721236559139784
STORE5,2010-01-23,1129,2.2508026315789476
STORE5,2010-01-30,1073,2.2820663265306123
STORE5,2010-02-06,1392,2.2565201005025126
STORE5,2010-02-13,1365,2.255360576923077
STORE5,2010-02-20,1193,2.2415721649484537
STORE5,2010-02-27,1054,2.2242195767195767
STORE5,2010-03-06,1157,2.274626288659794
STORE5,2010-03-13,1181,2.280859375
STORE5,2010-03-20,1393,2.2560586734693877
STORE5,2010-03-27,1160,2.2569201030927837
STORE5,2010-04-03,1430,2.2910175879396983
STORE5,2010-04-10,1290,2.2316708542713566
STORE5,2010-04-17,1329,2.1895854271356785
STORE5,2010-04-24,1383,2.2055989583333333
STORE5,2010-05-01,1406,2.2514141414141413
STORE5,2010-05-08,1524,2.2381852791878174
STORE5,2010-05-15,1399,2.245561224489796
STORE5,2010-05-22,1501,2.2335913705583756
STORE5,2010-05-29,2031,2.2506559405940596
STORE5,2010-06-05,1955,2.258097014925373
STORE5,2010-06-12,1624,2.284309895833333
STORE5,2010-06-19,1679,2.2606125
STORE5,2010-06-26,1666,2.230448717948718
STORE5,2010-07-03,2005,2.2609344660194175
STORE5,2010-07-10,1863,2.27125
STORE5,2010-07-17,1618,2.2449120603015076
STORE5,2010-07-24,1498,2.259707317073171
STORE5,2010-07-31,1555,2.2818401015228424
STORE5,2010-08-07,1571,2.2695685279187816
STORE5,2010-08-14,1652,2.2371163366336635
STORE5,2010-08-21,1556,2.2516666666666665
STORE5,2010-08-28,1575,2.247226368159204
STORE5,2010-09-04,1871,2.2471375
STORE5,2010-09-11,1775,2.2268509615384615
STORE5,2010-09-18,1588,2.2714427860696516
STORE5,2010-09-25,1714,2.3074154589371982
STORE5,2010-10-02,1509,2.28207345971564
STORE5,2010-10-09,1482,2.3015121951219513
STORE5,2010-10-16,1565,2.3212125
STORE5,2010-10-23,1510,2.277675
STORE5,2010-10-30,1517,2.3113048780487806
STORE5,2010-11-06,1369,2.27782722513089
STORE5,2010-11-13,1328,2.3019387755102043
STORE5,2010-11-20,1400,2.3066153846153847
STORE5,2010-11-27,2069,2.321425
STORE5,2010-12-04,1200,2.2837041884816753
STORE5,2010-12-11,1204,2.327744845360825
STORE5,2010-12-18,1636,2.312278325123153
STORE5,2010-12-25,2107,2.337
STORE6,2010-01-02,1424,3.103440366972477
STORE6,2010-01-09,1008,2.933373786407767
STORE6,2010-01-16,1341,2.9647566371681418
STORE6,2010-01-23,1308,3.317359813084112
STORE6,2010-01-30,1352,3.1383256880733943
STORE6,2010-02-06,1527,3.0682568807339448
STORE6,2010-02-13,1594,3.099681818181818
STORE6,2010-02-20,1339,2.8678398058252426
STORE6,2010-02-27,1312,2.8232142857142857
STORE6,2010-03-06,1308,3.263657407407407
STORE6,2010-03-13,1557,2.8203703703703704
STORE6,2010-03-20,1480,3.0447142857142855
STORE6,2010-03-27,1477,3.0785091743119266
STORE6,2010-04-03,1597,3.0249047619047618
STORE6,2010-04-10,1585,2.829044117647059
STORE6,2010-04-17,1511,3.2998364485981306
STORE6,2010-04-24,1436,2.834532710280374
STORE6,2010-05-01,1725,2.8121728971962616
STORE6,2010-05-08,1960,2.983482142857143
STORE6,2010-05-15,1869,2.7491814159292036
STORE6,2010-05-22,1422,2.7210454545454543
STORE6,2010-05-29,1444,2.7137385321100918
STORE6,2010-06-05,1500,2.7347018348623853
STORE6,2010-06-12,1392,2.8534027777777777
STORE6,2010-06-19,1699,2.8401666666666667
STORE6,2010-06-26,1391,2.8137857142857143
STORE6,2010-07-03,1622,2.739537037037037
STORE6,2010-07-10,1488,2.8318691588785048
STORE6,2010-07-17,1364,2.9080504587155964
STORE6,2010-07-24,1322,2.8281009615384614
STORE6,2010-07-31,1172,2.783481308411215
STORE6,2010-08-07,1292,2.7954906542056075
STORE6,2010-08-14,1477,2.828876146788991
STORE6,2010-08-21,1712,3.314842342342342
STORE6,2010-08-28,1537,3.080878378378378
STORE6,2010-09-04,1742,2.8177358490566036
STORE6,2010-09-11,1704,2.9053181818181817
STORE6,2010-09-18,1772,3.074481981981982
STORE6,2010-09-25,1387,2.8492757009345793
STORE6,2010-10-02,1675,3.180727272727273
STORE6,2010-10-09,1251,2.9659134615384617
STORE6,2010-10-16,1423,3.194074074074074
STORE6,2010-10-23,1162,2.8996462264150944
STORE6,2010-10-30,1983,3.081822429906542
STORE6,2010-11-06,1465,3.4143577981651374
STORE6,2010-11-13,1389,3.0532075471698112
STORE6,2010-11-20,1596,3.5102727272727274
STORE6,2010-11-27,2219,3.070894495412844
STORE6,2010-12-04,1670,3.021169724770642
STORE6,2010-12-11,1193,2.9243382352941176
STORE6,2010-12-18,1199,2.9023300970873787
STORE6,2010-12-25,1345,2.8721534653465346
STORE7,2010-01-02,1947,2.294142857142857
STORE7,2010-01-09,1435,2.3170555555555556
STORE7,2010-01-16,1479,2.2935611510791367
STORE7,2010-01-23,1565,2.2943382352941177
STORE7,2010-01-30,1920,2.297676056338028
STORE7,2010-02-06,1939,2.262482638888889
STORE7,2010-02-13,1795,2.2634895833333335
STORE7,2010-02-20,1454,2.30556338028169
STORE7,2010-02-27,1579,2.307062937062937
STORE7,2010-03-06,1566,2.270576923076923
STORE7,2010-03-13,1668,2.2651223776223777
STORE7,2010-03-20,1828,2.2760387323943663
STORE7,2010-03-27,1708,2.2727852348993287
STORE7,2010-04-03,1909,2.295881294964029
STORE7,2010-04-10,1906,2.3122727272727275
STORE7,2010-04-17,1894,2.2666666666666666
STORE7,2010-04-24,1602,2.3079856115107913
STORE7,2010-05-01,1618,2.2655434782608697
STORE7,2010-05-08,1901,2.250344827586207
STORE7,2010-05-15,1603,2.252781690140845
STORE7,2010-05-22,1624,2.2671276595744683
STORE7,2010-05-29,1786,2.2639765100671143
STORE7,2010-06-05,1723,2.255
STORE7,2010-06-12,1689,2.2867307692307692
STORE7,2010-06-19,1687,2.2721428571428572
STORE7,2010-06-26,1638,2.2910172413793104
STORE7,2010-07-03,1801,2.2990728476821194
STORE7,2010-07-10,1849,2.3024337748344372
STORE7,2010-07-17,1604,2.298597972972973
STORE7,2010-07-24,1608,2.318013698630137
STORE7,2010-07-31,1549,2.3191433566433566
STORE7,2010-08-07,1680,2.2895390070921984
STORE7,2010-08-14,1544,2.2981521739130435
STORE7,2010-08-21,1689,2.3313527397260274
STORE7,2010-08-28,1516,2.3044618055555555
STORE7,2010-09-04,1774,2.3187414965986393
STORE7,2010-09-11,1883,2.303452380952381
STORE7,2010-09-18,1591,2.3322340425531913
STORE7,2010-09-25,1603,2.31515625
STORE7,2010-10-02,1559,2.3172743055555554
STORE7,2010-10-09,1541,2.349155172413793
STORE7,2010-10-16,1502,2.340503355704698
STORE7,2010-10-23,1484,2.347517123287671
STORE7,2010-10-30,1575,2.314078014184397
STORE7,2010-11-06,1475,2.3364748201438847
STORE7,2010-11-13,1465,2.3615625
STORE7,2010-11-20,1419,2.335603448275862
STORE7,2010-11-27,1615,2.3565647482014387
STORE7,2010-12-04,1317,2.2998703703703702
STORE7,2010-12-11,1359,2.328888888888889
STORE7,2010-12-18,1611,2.3192198581560284
STORE7,2010-12-25,1423,2.3451277372262775
STORE8,2010-01-02,1564,2.4306206896551723
STORE8,2010-01-09,1326,2.405089285714286
STORE8,2010-01-16,1395,2.4018793103448277
STORE8,2010-01-23,1468,2.4146575342465755
STORE8,2010-01-30,1369,2.457913669064748
STORE8,2010-02-06,1563,2.4277568493150685
STORE8,2010-02-13,1554,2.4576724137931034
STORE8,2010-02-20,1396,2.490428082191781
STORE8,2010-02-27,1353,2.421555944055944
STORE8,2010-03-06,1445,2.4217021276595743
STORE8,2010-03-13,1533,2.402431506849315
STORE8,2010-03-20,1513,2.448775167785235
STORE8,2010-03-27,1513,2.4003169014084507
STORE8,2010-04-03,1767,2.4275675675675674
STORE8,2010-04-10,1677,2.4319270833333335
STORE8,2010-04-17,1761,2.4546917808219177
STORE8,2010-04-24,1686,2.438013698630137
STORE8,2010-05-01,1682,2.4170659722222223
STORE8,2010-05-08,1909,2.4316493055555557
STORE8,2010-05-15,1803,2.3853169014084505
STORE8,2010-05-22,1774,2.4635616438356163
STORE8,2010-05-29,1828,2.4020637583892617
STORE8,2010-06-05,1829,2.4236258278145697
STORE8,2010-06-12,1807,2.4738926174496645
STORE8,2010-06-19,1808,2.376362068965517
STORE8,2010-06-26,1701,2.3996153846153847
STORE8,2010-07-03,1847,2.3938945578231294
STORE8,2010-07-10,1793,2.392687074829932
STORE8,2010-07-17,1749,2.4999828767123287
STORE8,2010-07-24,1740,2.4266206896551723
STORE8,2010-07-31,1715,2.4381468531468533
STORE8,2010-08-07,1762,2.4644594594594595
STORE8,2010-08-14,1732,2.4672108843537415
STORE8,2010-08-21,1687,2.4114788732394365
STORE8,2010-08-28,1690,2.463868243243243
STORE8,2010-09-04,1800,2.416689655172414
STORE8,2010-09-11,1704,2.3904545454545456
STORE8,2010-09-18,1736,2.5088527397260276
STORE8,2010-09-25,1701,2.5223825503355704
STORE8,2010-10-02,1587,2.461631205673759
STORE8,2010-10-09,1686,2.4616496598639457
STORE8,2010-10-16,1646,2.4772027972027972
STORE8,2010-10-23,1491,2.4166438356164384
STORE8,2010-10-30,1582,2.457312925170068
STORE8,2010-11-06,1610,2.4658390410958906
STORE8,2010-11-13,1365,2.4550694444444443
STORE8,2010-11-20,1711,2.45236013986014
STORE8,2010-11-27,1589,2.4182705479452054
STORE8,2010-12-04,1339,2.3925539568345324
STORE8,2010-12-11,1548,2.382945205479452
STORE8,2010-12-18,1543,2.415777027027027
STORE8,2010-12-25,1716,2.4366442953020133
STORE9,2010-01-02,1456,2.614513274336283
STORE9,2010-01-09,1368,2.6442660550458714
STORE9,2010-01-16,1520,2.6688260869565217
STORE9,2010-01-23,1397,2.700199115044248
STORE9,2010-01-30,1373,2.6634734513274334
STORE9,2010-02-06,1466,2.6646017699115045
STORE9,2010-02-13,1535,2.7000431034482757
STORE9,2010-02-20,1387,2.7691814159292036
STORE9,2010-02-27,1298,2.6284047619047617
STORE9,2010-03-06,1417,2.7471551724137933
STORE9,2010-03-13,1377,2.687372881355932
STORE9,2010-03-20,1466,2.6944298245614036
STORE9,2010-03-27,1471,2.7025
STORE9,2010-04-03,1495,2.6890811965811965
STORE9,2010-04-10,1726,2.693060344827586
STORE9,2010-04-17,1718,2.7581410256410255
STORE9,2010-04-24,1552,2.6928271028037383
STORE9,2010-05-01,1697,2.6755607476635515
STORE9,2010-05-08,1823,2.601603773584906
STORE9,2010-05-15,1744,2.5952272727272727
STORE9,2010-05-22,1760,2.6385046728971964
STORE9,2010-05-29,1823,2.5659198113207546
STORE9,2010-06-05,1996,2.6266509433962266
STORE9,2010-06-12,1836,2.5853217821782177
STORE9,2010-06-19,1815,2.5954439252336448
STORE9,2010-06-26,1757,2.61
STORE9,2010-07-03,1789,2.570673076923077
STORE9,2010-07-10,1906,2.56377358490566
STORE9,2010-07-17,1830,2.6317233009708736
STORE9,2010-07-24,1819,2.635980392156863
STORE9,2010-07-31,1728,2.6211650485436895
STORE9,2010-08-07,1789,2.6175490196078433
STORE9,2010-08-14,1725,2.618019801980198
STORE9,2010-08-21,1750,2.669368932038835
STORE9,2010-08-28,1819,2.6630392156862746
STORE9,2010-09-04,1709,2.6256683168316832
STORE9,2010-09-11,1873,2.639642857142857
STORE9,2010-09-18,1757,2.698865740740741
STORE9,2010-09-25,1624,2.7533254716981133
STORE9,2010-10-02,1759,2.748561320754717
STORE9,2010-10-09,1642,2.7500485436893203
STORE9,2010-10-16,1593,2.7062745098039214
STORE9,2010-10-23,1578,2.6515330188679247
STORE9,2010-10-30,1580,2.6474757281553396
STORE9,2010-11-06,1486,2.649766355140187
STORE9,2010-11-13,1373,2.630303738317757
STORE9,2010-11-20,1290,2.61565
STORE9,2010-11-27,1312,2.657379807692308
STORE9,2010-12-04,1164,2.661361386138614
STORE9,2010-12-11,1166,2.6370052083333335
STORE9,2010-12-18,1285,2.6263861386138614
STORE9,2010-12-25,1045,2.61085
STORE1,2011-01-01,1679,2.488476821192053
STORE1,2011-01-08,1750,2.43089527027027
STORE1,2011-01-15,1240,2.4966145833333333
STORE1,2011-01-22,1325,2.48322695035461
STORE1,2011-01-29,1362,2.5553793103448275
STORE1,2011-02-05,1177,2.4623776223776224
STORE1,2011-02-12,1328,2.46718085106383
STORE1,2011-02-19,1271,2.521543624161074
STORE1,2011-02-26,1319,2.466712328767123
STORE1,2011-03-05,1310,2.5109827586206896
STORE1,2011-03-12,1279,2.4982812500000002
STORE1,2011-03-19,1375,2.4816666666666665
STORE1,2011-03-26,1383,2.462051724137931
STORE1,2011-04-02,1293,2.493863636363636
STORE1,2011-04-09,1389,2.4935416666666668
STORE1,2011-04-16,1437,2.524222972972973
STORE1,2011-04-23,1336,2.465408163265306
STORE1,2011-04-30,1458,2.5168959731543623
STORE1,2011-05-07,2065,2.4260802469135805
STORE1,2011-05-14,2070,2.481160714285714
STORE1,2011-05-21,1608,2.490657894736842
STORE1,2011-05-28,1737,2.490043604651163
STORE1,2011-06-04,2121,2.5086560693641617
STORE1,2011-06-11,1848,2.48
STORE1,2011-06-18,1592,2.488640625
STORE1,2011-06-25,2451,2.483491379310345
STORE1,2011-07-02,1883,2.482379518072289
STORE1,2011-07-09,2806,2.4652285714285713
STORE1,2011-07-16,1847,2.4550613496932514
STORE1,2011-07-23,2036,2.5232738095238094
STORE1,2011-07-30,1932,2.4561029411764705
STORE1,2011-08-06,2177,2.418191176470588
STORE1,2011-08-13,1795,2.464496951219512
STORE1,2011-08-20,1807,2.455625
STORE1,2011-08-27,1763,2.422305389221557
STORE1,2011-09-03,1747,2.524580924855491
STORE1,2011-09-10,2227,2.4342341040462427
STORE1,2011-09-17,1599,2.408343558282209
STORE1,2011-09-24,1684,2.429264705882353
STORE1,2011-10-01,1469,2.395769230769231
STORE1,2011-10-08,1514,2.4740625
STORE1,2011-10-15,1720,2.428557142857143
STORE1,2011-10-22,1552,2.423859375
STORE1,2011-10-29,1454,2.459789156626506
STORE1,2011-11-05,1562,2.339481707317073
STORE1,2011-11-12,1415,2.4613088235294116
STORE1,2011-11-19,1579,2.429984756097561
STORE1,2011-11-26,1899,2.364281609195402
STORE1,2011-12-03,1460,2.410828488372093
STORE1,2011-12-10,1279,2.3906515151515153
STORE1,2011-12-17,1361,2.406556886227545
STORE1,2011-12-24,1699,2.339330357142857
STORE1,2011-12-31,1746,2.4119970414201184
STORE2,2011-01-01,1880,3.07178125
STORE2,2011-01-08,1032,2.960506756756757
STORE2,2011-01-15,1437,3.0390625
STORE2,2011-01-22,1563,3.128421052631579
STORE2,2011-01-29,1476,3.0925000000000002
STORE2,2011-02-05,1334,3.002269736842105
STORE2,2011-02-12,1794,3.0306089743589744
STORE2,2011-02-19,1461,3.0187337662337663
STORE2,2011-02-26,1602,3.037753164556962
STORE2,2011-03-05,1702,2.9799
STORE2,2011-03-12,1643,3.0127906976744185
STORE2,2011-03-19,1870,2.8122812500000003
STORE2,2011-03-26,1643,2.941609195402299
STORE2,2011-04-02,2020,2.912956989247312
STORE2,2011-04-09,1904,2.925397727272727
STORE2,2011-04-16,2378,2.8859615384615385
STORE2,2011-04-23,2051,2.920284090909091
STORE2,2011-04-30,2243,2.8202058823529415
STORE2,2011-05-07,2432,2.888027777777778
STORE2,2011-05-14,2112,2.8260833333333335
STORE2,2011-05-21,1944,2.827247191011236
STORE2,2011-05-28,2073,2.8098369565217394
STORE2,2011-06-04,2347,2.813379120879121
STORE2,2011-06-11,2012,2.824388888888889
STORE2,2011-06-18,2281,2.8342032967032966
STORE2,2011-06-25,2511,2.8416954022988508
STORE2,2011-07-02,2261,2.815166666666667
STORE2,2011-07-09,3050,2.7319086021505377
STORE2,2011-07-16,2185,2.8740109890109893
